Postcode,Latitude,Longitude,LSOA Code,LSOA Name
EH12 7SR,55.941111,-3.283881,S01008975,Corstorphine - 06
EH12 7SS,55.941042,-3.284439,S01008974,Corstorphine - 05
EH12 7ST,55.940843,-3.282847,S01008975,Corstorphine - 06
EH12 7SU,55.940527,-3.283013,S01008975,Corstorphine - 06
EH12 7SW,55.941718,-3.284285,S01008974,Corstorphine - 05
EH12 7SX,55.939819,-3.282877,S01008975,Corstorphine - 06
EH12 7SY,55.940535,-3.284854,S01008975,Corstorphine - 06
EH12 7SZ,55.940070,-3.285447,S01008975,Corstorphine - 06
EH12 7TA,55.939214,-3.288285,S01008975,Corstorphine - 06
EH12 7TB,55.940228,-3.290175,S01008975,Corstorphine - 06
EH12 7TD,55.939255,-3.289487,S01008975,Corstorphine - 06
EH12 7TE,55.938944,-3.290917,S01008975,Corstorphine - 06
EH12 7TG,55.942725,-3.287601,S01008974,Corstorphine - 05
EH12 7TH,55.942243,-3.287360,S01008974,Corstorphine - 05
EH12 7TJ,55.942158,-3.287774,S01008974,Corstorphine - 05
EH12 7TL,55.942038,-3.287146,S01008974,Corstorphine - 05
EH12 7TN,55.942508,-3.286104,S01008974,Corstorphine - 05
EH12 7TP,55.941438,-3.287030,S01008974,Corstorphine - 05
EH12 7TQ,55.942564,-3.288460,S01008974,Corstorphine - 05
EH12 7TR,55.941503,-3.285895,S01008974,Corstorphine - 05
EH12 7TS,55.940879,-3.286307,S01008975,Corstorphine - 06
EH12 7TT,55.941723,-3.287247,S01008974,Corstorphine - 05
EH12 7TU,55.941709,-3.287679,S01008974,Corstorphine - 05
EH12 7TW,55.941860,-3.286147,S01008974,Corstorphine - 05
EH12 7TX,55.941846,-3.288372,S01008974,Corstorphine - 05
EH12 7TY,55.942220,-3.290402,S01008974,Corstorphine - 05
EH12 7TZ,55.941946,-3.292554,S01008974,Corstorphine - 05
EH12 7UF,55.941501,-3.294653,S01008988,South Gyle - 02
EH12 7UG,55.939365,-3.297879,S01008988,South Gyle - 02
EH12 7UH,55.939469,-3.292264,S01008975,Corstorphine - 06
EH12 7UJ,55.940648,-3.292015,S01008988,South Gyle - 02
EH12 7UL,55.941289,-3.290067,S01008974,Corstorphine - 05
EH12 7UN,55.940752,-3.288128,S01008975,Corstorphine - 06
EH12 7UP,55.941243,-3.287599,S01008975,Corstorphine - 06
EH12 7UQ,55.940892,-3.292823,S01008988,South Gyle - 02
EH12 7UR,55.940354,-3.290084,S01008975,Corstorphine - 06
EH12 7US,55.940717,-3.298293,S01008988,South Gyle - 02
EH12 7UU,55.942882,-3.286405,S01008974,Corstorphine - 05
EH12 7UY,55.940321,-3.282926,S01008975,Corstorphine - 06
EH12 7UZ,55.943024,-3.287450,S01008974,Corstorphine - 05
EH12 7XA,55.942966,-3.287785,S01008974,Corstorphine - 05
EH12 7XD,55.942958,-3.289418,S01008974,Corstorphine - 05
EH12 7XF,55.942643,-3.291200,S01008974,Corstorphine - 05
EH12 7XH,55.936860,-3.299348,S01008988,South Gyle - 02
EH12 7XP,55.941411,-3.277502,S01008973,Corstorphine - 04
EH12 7XR,55.941019,-3.274576,S01008973,Corstorphine - 04
EH12 8AA,55.943664,-3.282092,S01008970,Corstorphine - 01
EH12 8AB,55.944052,-3.281928,S01008970,Corstorphine - 01
EH12 8AD,55.944293,-3.284610,S01008970,Corstorphine - 01
EH12 8AE,55.944649,-3.284958,S01008970,Corstorphine - 01
EH12 8AF,55.944985,-3.287211,S01008970,Corstorphine - 01
EH12 8AG,55.945487,-3.287324,S01008970,Corstorphine - 01
EH12 8AH,55.944791,-3.287685,S01008970,Corstorphine - 01
EH12 8AJ,55.944153,-3.286879,S01008970,Corstorphine - 01
EH12 8AL,55.943632,-3.286014,S01008970,Corstorphine - 01
EH12 8AN,55.948286,-3.313198,S01008960,East Craigs South - 01
EH12 8AP,55.943484,-3.283799,S01008970,Corstorphine - 01
EH12 8AQ,55.945548,-3.288383,S01008970,Corstorphine - 01
EH12 8AR,55.947830,-3.308843,S01008960,East Craigs South - 01
EH12 8AS,55.948700,-3.310666,S01008960,East Craigs South - 01
EH12 8AT,55.942903,-3.281762,S01008970,Corstorphine - 01
EH12 8AU,55.947360,-3.309884,S01008960,East Craigs South - 01
EH12 8AW,55.943873,-3.284420,S01008970,Corstorphine - 01
EH12 8AX,55.943109,-3.284475,S01008970,Corstorphine - 01
EH12 8AY,55.943172,-3.285246,S01008970,Corstorphine - 01
EH12 8AZ,55.943284,-3.287459,S01008970,Corstorphine - 01
EH12 8BA,55.944232,-3.287907,S01008970,Corstorphine - 01
EH12 8BB,55.945322,-3.288503,S01008970,Corstorphine - 01
EH12 8BD,55.944352,-3.288439,S01008970,Corstorphine - 01
EH12 8BE,55.943499,-3.288363,S01008970,Corstorphine - 01
EH12 8BF,55.947736,-3.311690,S01008960,East Craigs South - 01
EH12 8BG,55.943574,-3.288093,S01008970,Corstorphine - 01
EH12 8BH,55.945634,-3.300683,S01008962,East Craigs South - 03
EH12 8BJ,55.946225,-3.300879,S01008962,East Craigs South - 03
EH12 8BL,55.946960,-3.301000,S01008962,East Craigs South - 03
EH12 8BN,55.946981,-3.298214,S01008965,East Craigs South - 06
EH12 8BP,55.947543,-3.301163,S01008965,East Craigs South - 06
EH12 8BQ,55.946894,-3.319876,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8BR,55.948170,-3.301296,S01008965,East Craigs South - 06
EH12 8BS,55.947735,-3.298255,S01008965,East Craigs South - 06
EH12 8BT,55.948095,-3.298219,S01008965,East Craigs South - 06
EH12 8BU,55.948410,-3.300664,S01008965,East Craigs South - 06
EH12 8BW,55.947296,-3.298129,S01008965,East Craigs South - 06
EH12 8BX,55.949056,-3.300846,S01008966,East Craigs South - 07
EH12 8BY,55.949665,-3.301026,S01008966,East Craigs South - 07
EH12 8BZ,55.950247,-3.301142,S01008966,East Craigs South - 07
EH12 8DA,55.950712,-3.301350,S01008966,East Craigs South - 07
EH12 8DB,55.949840,-3.298886,S01008966,East Craigs South - 07
EH12 8DD,55.949632,-3.296493,S01008965,East Craigs South - 06
EH12 8DE,55.949178,-3.298560,S01008966,East Craigs South - 07
EH12 8DF,55.949015,-3.296200,S01008965,East Craigs South - 06
EH12 8DG,55.948506,-3.298441,S01008965,East Craigs South - 06
EH12 8DH,55.950356,-3.296838,S01008965,East Craigs South - 06
EH12 8DJ,55.950816,-3.299207,S01008966,East Craigs South - 07
EH12 8DL,55.951660,-3.297554,S01008966,East Craigs South - 07
EH12 8DN,55.952807,-3.298681,S01008966,East Craigs South - 07
EH12 8DQ,55.948219,-3.295838,S01008965,East Craigs South - 06
EH12 8DR,55.946821,-3.294654,S01008965,East Craigs South - 06
EH12 8DS,55.943386,-3.293979,S01008964,East Craigs South - 05
EH12 8DT,55.946130,-3.294535,S01008965,East Craigs South - 06
EH12 8DW,55.952710,-3.297669,S01008966,East Craigs South - 07
EH12 8DX,55.947100,-3.295384,S01008965,East Craigs South - 06
EH12 8DY,55.946655,-3.295833,S01008965,East Craigs South - 06
EH12 8DZ,55.946412,-3.295105,S01008965,East Craigs South - 06
EH12 8EA,55.946571,-3.297912,S01008965,East Craigs South - 06
EH12 8EB,55.946247,-3.297933,S01008965,East Craigs South - 06
EH12 8ED,55.945783,-3.295036,S01008965,East Craigs South - 06
EH12 8EE,55.945826,-3.297823,S01008965,East Craigs South - 06
EH12 8EF,55.945519,-3.297925,S01008962,East Craigs South - 03
EH12 8EG,55.945189,-3.295176,S01008965,East Craigs South - 06
EH12 8EH,55.944366,-3.294780,S01008965,East Craigs South - 06
EH12 8EJ,55.944579,-3.296741,S01008965,East Craigs South - 06
EH12 8EL,55.944974,-3.296754,S01008965,East Craigs South - 06
EH12 8EN,55.945203,-3.298939,S01008962,East Craigs South - 03
EH12 8EP,55.944370,-3.301249,S01008964,East Craigs South - 05
EH12 8EQ,55.944830,-3.295100,S01008965,East Craigs South - 06
EH12 8ER,55.943220,-3.301179,S01008964,East Craigs South - 05
EH12 8ES,55.942385,-3.301167,S01008988,South Gyle - 02
EH12 8ET,55.942424,-3.301760,S01008963,East Craigs South - 04
EH12 8EU,55.943115,-3.301783,S01008964,East Craigs South - 05
EH12 8EW,55.944913,-3.299170,S01008962,East Craigs South - 03
EH12 8EX,55.944471,-3.301845,S01008964,East Craigs South - 05
EH12 8EY,55.944674,-3.300571,S01008962,East Craigs South - 03
EH12 8EZ,55.944635,-3.299993,S01008964,East Craigs South - 05
EH12 8FA,55.947043,-3.318536,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8FB,55.946877,-3.317266,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8FD,55.947076,-3.316296,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8FE,55.946497,-3.315860,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8FF,55.945755,-3.315514,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8FG,55.945168,-3.315735,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8FL,55.946377,-3.317809,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8FN,55.944893,-3.314572,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8FP,55.943698,-3.315445,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8FQ,55.944149,-3.316116,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8FR,55.947523,-3.319914,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8GB,55.946380,-3.306601,S01008962,East Craigs South - 03
EH12 8GD,55.946363,-3.305671,S01008962,East Craigs South - 03
EH12 8GE,55.946857,-3.305656,S01008962,East Craigs South - 03
EH12 8GF,55.946906,-3.306122,S01008962,East Craigs South - 03
EH12 8GG,55.946935,-3.306779,S01008962,East Craigs South - 03
EH12 8GH,55.947692,-3.308230,S01008961,East Craigs South - 02
EH12 8GL,55.947780,-3.306760,S01008961,East Craigs South - 02
EH12 8GN,55.947327,-3.307962,S01008961,East Craigs South - 02
EH12 8GP,55.947231,-3.306789,S01008961,East Craigs South - 02
EH12 8GR,55.946825,-3.307801,S01008961,East Craigs South - 02
EH12 8GZ,55.938976,-3.303198,S01008988,South Gyle - 02
EH12 8HA,55.943443,-3.300514,S01008964,East Craigs South - 05
EH12 8HB,55.943701,-3.299962,S01008964,East Craigs South - 05
EH12 8HD,55.943607,-3.298646,S01008964,East Craigs South - 05
EH12 8HE,55.942258,-3.300474,S01008964,East Craigs South - 05
EH12 8HF,55.942344,-3.299916,S01008988,South Gyle - 02
EH12 8HG,55.947657,-3.295467,S01008965,East Craigs South - 06
EH12 8HJ,55.945803,-3.309303,S01008960,East Craigs South - 01
EH12 8HL,55.942594,-3.294961,S01008964,East Craigs South - 05
EH12 8HN,55.942355,-3.297211,S01008964,East Craigs South - 05
EH12 8HP,55.942556,-3.295152,S01008964,East Craigs South - 05
EH12 8HR,55.942867,-3.296363,S01008964,East Craigs South - 05
EH12 8HS,55.942547,-3.298610,S01008964,East Craigs South - 05
EH12 8HT,55.943804,-3.296107,S01008964,East Craigs South - 05
EH12 8HU,55.944142,-3.299016,S01008964,East Craigs South - 05
EH12 8HW,55.941977,-3.296366,S01008964,East Craigs South - 05
EH12 8HX,55.944753,-3.298172,S01008965,East Craigs South - 06
EH12 8HY,55.943065,-3.294609,S01008964,East Craigs South - 05
EH12 8JA,55.945564,-3.312321,S01008960,East Craigs South - 01
EH12 8JB,55.941542,-3.306918,S01008963,East Craigs South - 04
EH12 8JD,55.942258,-3.307214,S01008963,East Craigs South - 04
EH12 8JE,55.942292,-3.306575,S01008963,East Craigs South - 04
EH12 8JF,55.942948,-3.307430,S01008963,East Craigs South - 04
EH12 8JG,55.943476,-3.307624,S01008963,East Craigs South - 04
EH12 8JH,55.944296,-3.304849,S01008963,East Craigs South - 04
EH12 8JJ,55.943994,-3.304535,S01008963,East Craigs South - 04
EH12 8JL,55.943482,-3.307047,S01008963,East Craigs South - 04
EH12 8JN,55.943589,-3.304553,S01008963,East Craigs South - 04
EH12 8JP,55.943070,-3.306905,S01008963,East Craigs South - 04
EH12 8JQ,55.943743,-3.307841,S01008963,East Craigs South - 04
EH12 8JR,55.942627,-3.304585,S01008963,East Craigs South - 04
EH12 8JS,55.942020,-3.302579,S01008963,East Craigs South - 04
EH12 8JT,55.941922,-3.304962,S01008963,East Craigs South - 04
EH12 8JU,55.941670,-3.308459,S01008963,East Craigs South - 04
EH12 8JW,55.943314,-3.304256,S01008963,East Craigs South - 04
EH12 8JX,55.941421,-3.309043,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8JY,55.941503,-3.311416,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8JZ,55.942531,-3.310218,S01008963,East Craigs South - 04
EH12 8LA,55.942674,-3.311984,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8LB,55.943117,-3.310125,S01008963,East Craigs South - 04
EH12 8LD,55.943623,-3.309790,S01008963,East Craigs South - 04
EH12 8LE,55.943129,-3.308092,S01008963,East Craigs South - 04
EH12 8LF,55.943417,-3.311464,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8LG,55.941560,-3.307767,S01008963,East Craigs South - 04
EH12 8LH,55.940969,-3.305026,S01008988,South Gyle - 02
EH12 8LJ,55.941194,-3.302471,S01008988,South Gyle - 02
EH12 8LL,55.941492,-3.299744,S01008988,South Gyle - 02
EH12 8LN,55.942054,-3.299314,S01008988,South Gyle - 02
EH12 8LP,55.941528,-3.304020,S01008963,East Craigs South - 04
EH12 8LQ,55.942365,-3.308115,S01008963,East Craigs South - 04
EH12 8LR,55.941283,-3.307678,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8LS,55.940970,-3.311734,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8LU,55.940023,-3.313767,S01008992,South Gyle - 06
EH12 8LW,55.941821,-3.300972,S01008988,South Gyle - 02
EH12 8LX,55.941097,-3.315020,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8LY,55.941244,-3.314641,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8LZ,55.942559,-3.316094,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8NA,55.943306,-3.315063,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8NB,55.942492,-3.313963,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8ND,55.941897,-3.316632,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8NE,55.941316,-3.313827,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8NF,55.940103,-3.312105,S01008992,South Gyle - 06
EH12 8NG,55.940007,-3.307683,S01008992,South Gyle - 06
EH12 8NH,55.946448,-3.307836,S01008960,East Craigs South - 01
EH12 8NL,55.949031,-3.313287,S01008960,East Craigs South - 01
EH12 8NN,55.945096,-3.304812,S01008960,East Craigs South - 01
EH12 8NQ,55.938972,-3.308657,S01008992,South Gyle - 06
EH12 8NS,55.946582,-3.308689,S01008960,East Craigs South - 01
EH12 8NU,55.940082,-3.308998,S01008992,South Gyle - 06
EH12 8NX,55.942085,-3.313357,S01008993,"Ratho, Ingliston and Gogar - 01"
EH12 8PE,55.950913,-3.283949,S01008968,Corstorphine North - 02
EH12 8PG,55.951675,-3.280755,S01008969,Corstorphine North - 03
EH12 8PH,55.950688,-3.282260,S01008968,Corstorphine North - 02
EH12 8PJ,55.950789,-3.281206,S01008969,Corstorphine North - 03
EH12 8PL,55.951349,-3.280104,S01008969,Corstorphine North - 03
EH12 8PN,55.950637,-3.280320,S01008969,Corstorphine North - 03
EH12 8PP,55.949116,-3.282224,S01008968,Corstorphine North - 02
EH12 8PQ,55.951310,-3.281223,S01008969,Corstorphine North - 03
EH12 8PR,55.949209,-3.282771,S01008968,Corstorphine North - 02
EH12 8PS,55.949043,-3.284944,S01008968,Corstorphine North - 02
EH12 8PT,55.949022,-3.287842,S01008968,Corstorphine North - 02
EH12 8PU,55.949290,-3.287979,S01008968,Corstorphine North - 02
EH12 8PW,55.949082,-3.281166,S01008969,Corstorphine North - 03
EH12 8PX,55.950264,-3.289324,S01008968,Corstorphine North - 02
EH12 8PY,55.950136,-3.287863,S01008968,Corstorphine North - 02
EH12 8PZ,55.950467,-3.287922,S01008968,Corstorphine North - 02
EH12 8QA,55.951085,-3.288150,S01008968,Corstorphine North - 02
EH12 8QB,55.951946,-3.283166,S01008968,Corstorphine North - 02
EH12 8QD,55.952125,-3.283220,S01008968,Corstorphine North - 02
EH12 8QE,55.946583,-3.282172,S01008970,Corstorphine - 01
EH12 8QF,55.946456,-3.285707,S01008970,Corstorphine - 01
EH12 8QG,55.946794,-3.285206,S01008970,Corstorphine - 01
EH12 8QH,55.947613,-3.285105,S01008968,Corstorphine North - 02
EH12 8QJ,55.947731,-3.288359,S01008967,Corstorphine North - 01
EH12 8QL,55.947362,-3.288411,S01008968,Corstorphine North - 02
EH12 8QN,55.947658,-3.291095,S01008967,Corstorphine North - 01
EH12 8QP,55.947025,-3.292323,S01008967,Corstorphine North - 01
EH12 8QQ,55.947218,-3.284995,S01008968,Corstorphine North - 02
EH12 8QR,55.947695,-3.292714,S01008967,Corstorphine North - 01
EH12 8QS,55.948302,-3.293038,S01008967,Corstorphine North - 01
EH12 8QT,55.948393,-3.291200,S01008967,Corstorphine North - 01
EH12 8QU,55.948239,-3.287896,S01008968,Corstorphine North - 02
EH12 8QW,55.945920,-3.291422,S01008967,Corstorphine North - 01
EH12 8QX,55.948141,-3.284434,S01008968,Corstorphine North - 02
EH12 8QY,55.947820,-3.281637,S01008968,Corstorphine North - 02
EH12 8RA,55.945652,-3.281837,S01008970,Corstorphine - 01
EH12 8RB,55.945996,-3.284202,S01008970,Corstorphine - 01
EH12 8RD,55.945710,-3.285778,S01008970,Corstorphine - 01
EH12 8RE,55.944910,-3.284038,S01008970,Corstorphine - 01
EH12 8RF,55.945135,-3.286608,S01008970,Corstorphine - 01
EH12 8RG,55.946220,-3.287701,S01008967,Corstorphine North - 01
EH12 8RH,55.947153,-3.289541,S01008967,Corstorphine North - 01
EH12 8RJ,55.947929,-3.290031,S01008967,Corstorphine North - 01
EH12 8RL,55.947026,-3.288800,S01008967,Corstorphine North - 01
EH12 8RN,55.945689,-3.289444,S01008967,Corstorphine North - 01
EH12 8RP,55.944480,-3.289052,S01008970,Corstorphine - 01
EH12 8RQ,55.946530,-3.290641,S01008967,Corstorphine North - 01
EH12 8RR,55.944072,-3.290255,S01008970,Corstorphine - 01
EH12 8RS,55.944302,-3.290599,S01008970,Corstorphine - 01
EH12 8RT,55.943398,-3.291177,S01008970,Corstorphine - 01
EH12 8RU,55.943823,-3.291752,S01008967,Corstorphine North - 01
EH12 8RW,55.945898,-3.290076,S01008967,Corstorphine North - 01
EH12 8RX,55.943767,-3.292839,S01008967,Corstorphine North - 01
EH12 8RY,55.944574,-3.291297,S01008967,Corstorphine North - 01
EH12 8RZ,55.945357,-3.291099,S01008967,Corstorphine North - 01
EH12 8SA,55.945248,-3.292136,S01008967,Corstorphine North - 01
EH12 8SB,55.944475,-3.292142,S01008967,Corstorphine North - 01
EH12 8SD,55.945174,-3.293142,S01008967,Corstorphine North - 01
EH12 8SF,55.949113,-3.312313,S01008960,East Craigs South - 01
EH12 8SG,55.943403,-3.289849,S01008970,Corstorphine - 01
EH12 8SH,55.942966,-3.292972,S01008967,Corstorphine North - 01
EH12 8SJ,55.943252,-3.293126,S01008967,Corstorphine North - 01
EH12 8SL,55.944273,-3.293352,S01008967,Corstorphine North - 01
EH12 8SN,55.945132,-3.293717,S01008967,Corstorphine North - 01
EH12 8SP,55.946389,-3.293807,S01008967,Corstorphine North - 01
EH12 8SQ,55.943065,-3.292079,S01008967,Corstorphine North - 01
EH12 8SR,55.945976,-3.293825,S01008967,Corstorphine North - 01
EH12 8SS,55.947705,-3.294299,S01008967,Corstorphine North - 01
EH12 8ST,55.947712,-3.293611,S01008967,Corstorphine North - 01
EH12 8SU,55.948155,-3.294218,S01008967,Corstorphine North - 01
EH12 8SW,55.946188,-3.293288,S01008967,Corstorphine North - 01
EH12 8SX,55.948173,-3.295083,S01008965,East Craigs South - 06
EH12 8SY,55.948815,-3.293023,S01008967,Corstorphine North - 01
EH12 8SZ,55.948859,-3.294738,S01008967,Corstorphine North - 01
EH12 8TA,55.948942,-3.295445,S01008965,East Craigs South - 06
EH12 8TB,55.950291,-3.295330,S01008967,Corstorphine North - 01
EH12 8TD,55.950210,-3.296176,S01008965,East Craigs South - 06
EH12 8TE,55.951469,-3.294409,S01008953,Clermiston and Drumbrae - 06
EH12 8TF,55.950483,-3.293335,S01008967,Corstorphine North - 01
EH12 8TG,55.949489,-3.293862,S01008967,Corstorphine North - 01
EH12 8TH,55.951487,-3.296059,S01008953,Clermiston and Drumbrae - 06
EH12 8TJ,55.952696,-3.296420,S01008953,Clermiston and Drumbrae - 06
EH12 8TL,55.953187,-3.297637,S01008966,East Craigs South - 07
EH12 8TN,55.951739,-3.296900,S01008966,East Craigs South - 07
EH12 8TP,55.949655,-3.295117,S01008967,Corstorphine North - 01
EH12 8TQ,55.950418,-3.294342,S01008967,Corstorphine North - 01
EH12 8TW,55.951775,-3.296052,S01008953,Clermiston and Drumbrae - 06
EH12 8TZ,55.949892,-3.310066,S01008959,East Craigs North - 05
EH12 8UA,55.950258,-3.311183,S01008959,East Craigs North - 05
EH12 8UB,55.948686,-3.306902,S01008961,East Craigs South - 02
EH12 8UD,55.949789,-3.307068,S01008961,East Craigs South - 02
EH12 8UE,55.946420,-3.307002,S01008962,East Craigs South - 03
EH12 8UH,55.951063,-3.308968,S01008959,East Craigs North - 05
EH12 8UJ,55.951075,-3.310378,S01008959,East Craigs North - 05
EH12 8UL,55.945723,-3.303328,S01008962,East Craigs South - 03
EH12 8UN,55.946481,-3.303001,S01008962,East Craigs South - 03
EH12 8UP,55.952705,-3.304139,S01008958,East Craigs North - 04
EH12 8UQ,55.950496,-3.306483,S01008961,East Craigs South - 02
EH12 8UR,55.952036,-3.305382,S01008958,East Craigs North - 04
EH12 8UT,55.951177,-3.305849,S01008959,East Craigs North - 05
EH12 8UU,55.950288,-3.302424,S01008958,East Craigs North - 04
EH12 8UW,55.947313,-3.303285,S01008962,East Craigs South - 03
EH12 8UX,55.952453,-3.309255,S01008959,East Craigs North - 05
EH12 8UY,55.952720,-3.306910,S01008959,East Craigs North - 05
EH12 8UZ,55.951711,-3.308061,S01008959,East Craigs North - 05
EH12 8WS,55.952096,-3.284276,S01008968,Corstorphine North - 02
EH12 8WT,55.950778,-3.283192,S01008968,Corstorphine North - 02
EH12 8WU,55.951273,-3.285610,S01008968,Corstorphine North - 02
EH12 8WW,55.949761,-3.284119,S01008968,Corstorphine North - 02
EH12 8XA,55.952675,-3.308638,S01008959,East Craigs North - 05
EH12 8XB,55.951972,-3.309704,S01008959,East Craigs North - 05
EH12 8XD,55.953241,-3.301018,S01008958,East Craigs North - 04
EH12 8XE,55.952764,-3.301883,S01008958,East Craigs North - 04
EH12 8XF,55.952583,-3.302870,S01008958,East Craigs North - 04
EH12 8XG,55.954145,-3.306462,S01008956,East Craigs North - 02
EH12 8XH,55.954416,-3.303780,S01008957,East Craigs North - 03
EH12 8XJ,55.953597,-3.305610,S01008956,East Craigs North - 02
EH12 8XL,55.954069,-3.304265,S01008957,East Craigs North - 03
